# generated by testdata/gen -- do not edit; run `make testdata`
# id	outcome	result	a	format	culture
020647	ok	\u00a4792,281,625,142,643,375,935,439,503.350000	ffffffff,ffffffff,ffffffff,00020000	c6	invariant
020648	ok	$792,281,625,142,643,375,935,439,503.350000	ffffffff,ffffffff,ffffffff,00020000	c6	en-US
020649	ok	\u00a4792,281,625,142,643,375,935,439,503.3500000	ffffffff,ffffffff,ffffffff,00020000	c7	invariant
020650	ok	$792,281,625,142,643,375,935,439,503.3500000	ffffffff,ffffffff,ffffffff,00020000	c7	en-US
020651	ok	\u00a4792,281,625,142,643,375,935,439,503.35000000	ffffffff,ffffffff,ffffffff,00020000	c8	invariant
020652	ok	$792,281,625,142,643,375,935,439,503.35000000	ffffffff,ffffffff,ffffffff,00020000	c8	en-US
020653	ok	\u00a4792,281,625,142,643,375,935,439,503.350000000	ffffffff,ffffffff,ffffffff,00020000	c9	invariant
020654	ok	$792,281,625,142,643,375,935,439,503.350000000	ffffffff,ffffffff,ffffffff,00020000	c9	en-US
020655	ok	\u00a4792,281,625,142,643,375,935,439,503.350000000000000	ffffffff,ffffffff,ffffffff,00020000	c15	invariant
020656	ok	$792,281,625,142,643,375,935,439,503.350000000000000	ffffffff,ffffffff,ffffffff,00020000	c15	en-US
020657	ok	\u00a4792,281,625,142,643,375,935,439,503.3500000000000000000000000000	ffffffff,ffffffff,ffffffff,00020000	c28	invariant
020658	ok	$792,281,625,142,643,375,935,439,503.3500000000000000000000000000	ffffffff,ffffffff,ffffffff,00020000	c28	en-US
020659	ok	\u00a4792,281,625,142,643,375,935,439,503.350000000000000000000000000000	ffffffff,ffffffff,ffffffff,00020000	c30	invariant
020660	ok	$792,281,625,142,643,375,935,439,503.350000000000000000000000000000	ffffffff,ffffffff,ffffffff,00020000	c30	en-US
020661	ok	7.922816E+026	ffffffff,ffffffff,ffffffff,00020000	E	invariant
020662	ok	7.922816E+026	ffffffff,ffffffff,ffffffff,00020000	E	en-US
020663	ok	8E+026	ffffffff,ffffffff,ffffffff,00020000	E0	invariant
020664	ok	8E+026	ffffffff,ffffffff,ffffffff,00020000	E0	en-US
020665	ok	7.9E+026	ffffffff,ffffffff,ffffffff,00020000	E1	invariant
020666	ok	7.9E+026	ffffffff,ffffffff,ffffffff,00020000	E1	en-US
020667	ok	7.92E+026	ffffffff,ffffffff,ffffffff,00020000	E2	invariant
020668	ok	7.92E+026	ffffffff,ffffffff,ffffffff,00020000	E2	en-US
020669	ok	7.923E+026	ffffffff,ffffffff,ffffffff,00020000	E3	invariant
020670	ok	7.923E+026	ffffffff,ffffffff,ffffffff,00020000	E3	en-US
020671	ok	7.9228E+026	ffffffff,ffffffff,ffffffff,00020000	E4	invariant
020672	ok	7.9228E+026	ffffffff,ffffffff,ffffffff,00020000	E4	en-US
020673	ok	7.92282E+026	ffffffff,ffffffff,ffffffff,00020000	E5	invariant
020674	ok	7.92282E+026	ffffffff,ffffffff,ffffffff,00020000	E5	en-US
020675	ok	7.922816E+026	ffffffff,ffffffff,ffffffff,00020000	E6	invariant
020676	ok	7.922816E+026	ffffffff,ffffffff,ffffffff,00020000	E6	en-US
020677	ok	7.9228163E+026	ffffffff,ffffffff,ffffffff,00020000	E7	invariant
020678	ok	7.9228163E+026	ffffffff,ffffffff,ffffffff,00020000	E7	en-US
020679	ok	7.92281625E+026	ffffffff,ffffffff,ffffffff,00020000	E8	invariant
020680	ok	7.92281625E+026	ffffffff,ffffffff,ffffffff,00020000	E8	en-US
020681	ok	7.922816251E+026	ffffffff,ffffffff,ffffffff,00020000	E9	invariant
020682	ok	7.922816251E+026	ffffffff,ffffffff,ffffffff,00020000	E9	en-US
020683	ok	7.922816251426434E+026	ffffffff,ffffffff,ffffffff,00020000	E15	invariant
020684	ok	7.922816251426434E+026	ffffffff,ffffffff,ffffffff,00020000	E15	en-US
020685	ok	7.9228162514264337593543950335E+026	ffffffff,ffffffff,ffffffff,00020000	E28	invariant
020686	ok	7.9228162514264337593543950335E+026	ffffffff,ffffffff,ffffffff,00020000	E28	en-US
020687	ok	7.922816251426433759354395033500E+026	ffffffff,ffffffff,ffffffff,00020000	E30	invariant
020688	ok	7.922816251426433759354395033500E+026	ffffffff,ffffffff,ffffffff,00020000	E30	en-US
020689	ok	7.922816e+026	ffffffff,ffffffff,ffffffff,00020000	e	invariant
020690	ok	7.922816e+026	ffffffff,ffffffff,ffffffff,00020000	e	en-US
020691	ok	8e+026	ffffffff,ffffffff,ffffffff,00020000	e0	invariant
020692	ok	8e+026	ffffffff,ffffffff,ffffffff,00020000	e0	en-US
020693	ok	7.9e+026	ffffffff,ffffffff,ffffffff,00020000	e1	invariant
020694	ok	7.9e+026	ffffffff,ffffffff,ffffffff,00020000	e1	en-US
020695	ok	7.92e+026	ffffffff,ffffffff,ffffffff,00020000	e2	invariant
020696	ok	7.92e+026	ffffffff,ffffffff,ffffffff,00020000	e2	en-US
020697	ok	7.923e+026	ffffffff,ffffffff,ffffffff,00020000	e3	invariant
020698	ok	7.923e+026	ffffffff,ffffffff,ffffffff,00020000	e3	en-US
020699	ok	7.9228e+026	ffffffff,ffffffff,ffffffff,00020000	e4	invariant
020700	ok	7.9228e+026	ffffffff,ffffffff,ffffffff,00020000	e4	en-US
020701	ok	7.92282e+026	ffffffff,ffffffff,ffffffff,00020000	e5	invariant
020702	ok	7.92282e+026	ffffffff,ffffffff,ffffffff,00020000	e5	en-US
020703	ok	7.922816e+026	ffffffff,ffffffff,ffffffff,00020000	e6	invariant
020704	ok	7.922816e+026	ffffffff,ffffffff,ffffffff,00020000	e6	en-US
020705	ok	7.9228163e+026	ffffffff,ffffffff,ffffffff,00020000	e7	invariant
020706	ok	7.9228163e+026	ffffffff,ffffffff,ffffffff,00020000	e7	en-US
020707	ok	7.92281625e+026	ffffffff,ffffffff,ffffffff,00020000	e8	invariant
020708	ok	7.92281625e+026	ffffffff,ffffffff,ffffffff,00020000	e8	en-US
020709	ok	7.922816251e+026	ffffffff,ffffffff,ffffffff,00020000	e9	invariant
020710	ok	7.922816251e+026	ffffffff,ffffffff,ffffffff,00020000	e9	en-US
020711	ok	7.922816251426434e+026	ffffffff,ffffffff,ffffffff,00020000	e15	invariant
020712	ok	7.922816251426434e+026	ffffffff,ffffffff,ffffffff,00020000	e15	en-US
020713	ok	7.9228162514264337593543950335e+026	ffffffff,ffffffff,ffffffff,00020000	e28	invariant
020714	ok	7.9228162514264337593543950335e+026	ffffffff,ffffffff,ffffffff,00020000	e28	en-US
020715	ok	7.922816251426433759354395033500e+026	ffffffff,ffffffff,ffffffff,00020000	e30	invariant
020716	ok	7.922816251426433759354395033500e+026	ffffffff,ffffffff,ffffffff,00020000	e30	en-US
020717	ok	792281625142643375935439503.35	ffffffff,ffffffff,ffffffff,00020000	F	invariant
020718	ok	792281625142643375935439503.350	ffffffff,ffffffff,ffffffff,00020000	F	en-US
020719	ok	792281625142643375935439503	ffffffff,ffffffff,ffffffff,00020000	F0	invariant
020720	ok	792281625142643375935439503	ffffffff,ffffffff,ffffffff,00020000	F0	en-US
020721	ok	792281625142643375935439503.4	ffffffff,ffffffff,ffffffff,00020000	F1	invariant
020722	ok	792281625142643375935439503.4	ffffffff,ffffffff,ffffffff,00020000	F1	en-US
020723	ok	792281625142643375935439503.35	ffffffff,ffffffff,ffffffff,00020000	F2	invariant
020724	ok	792281625142643375935439503.35	ffffffff,ffffffff,ffffffff,00020000	F2	en-US
020725	ok	792281625142643375935439503.350	ffffffff,ffffffff,ffffffff,00020000	F3	invariant
020726	ok	792281625142643375935439503.350	ffffffff,ffffffff,ffffffff,00020000	F3	en-US
020727	ok	792281625142643375935439503.3500	ffffffff,ffffffff,ffffffff,00020000	F4	invariant
020728	ok	792281625142643375935439503.3500	ffffffff,ffffffff,ffffffff,00020000	F4	en-US
020729	ok	792281625142643375935439503.35000	ffffffff,ffffffff,ffffffff,00020000	F5	invariant
020730	ok	792281625142643375935439503.35000	ffffffff,ffffffff,ffffffff,00020000	F5	en-US
020731	ok	792281625142643375935439503.350000	ffffffff,ffffffff,ffffffff,00020000	F6	invariant
020732	ok	792281625142643375935439503.350000	ffffffff,ffffffff,ffffffff,00020000	F6	en-US
020733	ok	792281625142643375935439503.3500000	ffffffff,ffffffff,ffffffff,00020000	F7	invariant
020734	ok	792281625142643375935439503.3500000	ffffffff,ffffffff,ffffffff,00020000	F7	en-US
020735	ok	792281625142643375935439503.35000000	ffffffff,ffffffff,ffffffff,00020000	F8	invariant
020736	ok	792281625142643375935439503.35000000	ffffffff,ffffffff,ffffffff,00020000	F8	en-US
020737	ok	792281625142643375935439503.350000000	ffffffff,ffffffff,ffffffff,00020000	F9	invariant
020738	ok	792281625142643375935439503.350000000	ffffffff,ffffffff,ffffffff,00020000	F9	en-US
020739	ok	792281625142643375935439503.350000000000000	ffffffff,ffffffff,ffffffff,00020000	F15	invariant
020740	ok	792281625142643375935439503.350000000000000	ffffffff,ffffffff,ffffffff,00020000	F15	en-US
020741	ok	792281625142643375935439503.3500000000000000000000000000	ffffffff,ffffffff,ffffffff,00020000	F28	invariant
020742	ok	792281625142643375935439503.3500000000000000000000000000	ffffffff,ffffffff,ffffffff,00020000	F28	en-US
020743	ok	792281625142643375935439503.350000000000000000000000000000	ffffffff,ffffffff,ffffffff,00020000	F30	invariant
020744	ok	792281625142643375935439503.350000000000000000000000000000	ffffffff,ffffffff,ffffffff,00020000	F30	en-US
020745	ok	792281625142643375935439503.35	ffffffff,ffffffff,ffffffff,00020000	f	invariant
020746	ok	792281625142643375935439503.350	ffffffff,ffffffff,ffffffff,00020000	f	en-US
020747	ok	792281625142643375935439503	ffffffff,ffffffff,ffffffff,00020000	f0	invariant
020748	ok	792281625142643375935439503	ffffffff,ffffffff,ffffffff,00020000	f0	en-US
020749	ok	792281625142643375935439503.4	ffffffff,ffffffff,ffffffff,00020000	f1	invariant
020750	ok	792281625142643375935439503.4	ffffffff,ffffffff,ffffffff,00020000	f1	en-US
020751	ok	792281625142643375935439503.35	ffffffff,ffffffff,ffffffff,00020000	f2	invariant
020752	ok	792281625142643375935439503.35	ffffffff,ffffffff,ffffffff,00020000	f2	en-US
020753	ok	792281625142643375935439503.350	ffffffff,ffffffff,ffffffff,00020000	f3	invariant
020754	ok	792281625142643375935439503.350	ffffffff,ffffffff,ffffffff,00020000	f3	en-US
020755	ok	792281625142643375935439503.3500	ffffffff,ffffffff,ffffffff,00020000	f4	invariant
020756	ok	792281625142643375935439503.3500	ffffffff,ffffffff,ffffffff,00020000	f4	en-US
020757	ok	792281625142643375935439503.35000	ffffffff,ffffffff,ffffffff,00020000	f5	invariant
020758	ok	792281625142643375935439503.35000	ffffffff,ffffffff,ffffffff,00020000	f5	en-US
020759	ok	792281625142643375935439503.350000	ffffffff,ffffffff,ffffffff,00020000	f6	invariant
020760	ok	792281625142643375935439503.350000	ffffffff,ffffffff,ffffffff,00020000	f6	en-US
020761	ok	792281625142643375935439503.3500000	ffffffff,ffffffff,ffffffff,00020000	f7	invariant
020762	ok	792281625142643375935439503.3500000	ffffffff,ffffffff,ffffffff,00020000	f7	en-US
020763	ok	792281625142643375935439503.35000000	ffffffff,ffffffff,ffffffff,00020000	f8	invariant
020764	ok	792281625142643375935439503.35000000	ffffffff,ffffffff,ffffffff,00020000	f8	en-US
020765	ok	792281625142643375935439503.350000000	ffffffff,ffffffff,ffffffff,00020000	f9	invariant
020766	ok	792281625142643375935439503.350000000	ffffffff,ffffffff,ffffffff,00020000	f9	en-US
020767	ok	792281625142643375935439503.350000000000000	ffffffff,ffffffff,ffffffff,00020000	f15	invariant
020768	ok	792281625142643375935439503.350000000000000	ffffffff,ffffffff,ffffffff,00020000	f15	en-US
020769	ok	792281625142643375935439503.3500000000000000000000000000	ffffffff,ffffffff,ffffffff,00020000	f28	invariant
020770	ok	792281625142643375935439503.3500000000000000000000000000	ffffffff,ffffffff,ffffffff,00020000	f28	en-US
020771	ok	792281625142643375935439503.350000000000000000000000000000	ffffffff,ffffffff,ffffffff,00020000	f30	invariant
020772	ok	792281625142643375935439503.350000000000000000000000000000	ffffffff,ffffffff,ffffffff,00020000	f30	en-US
020773	ok	792281625142643375935439503.35	ffffffff,ffffffff,ffffffff,00020000	G	invariant
020774	ok	792281625142643375935439503.35	ffffffff,ffffffff,ffffffff,00020000	G	en-US
020775	ok	792281625142643375935439503.35	ffffffff,ffffffff,ffffffff,00020000	G0	invariant
020776	ok	792281625142643375935439503.35	ffffffff,ffffffff,ffffffff,00020000	G0	en-US
020777	ok	8E+26	ffffffff,ffffffff,ffffffff,00020000	G1	invariant
020778	ok	8E+26	ffffffff,ffffffff,ffffffff,00020000	G1	en-US
020779	ok	7.9E+26	ffffffff,ffffffff,ffffffff,00020000	G2	invariant
020780	ok	7.9E+26	ffffffff,ffffffff,ffffffff,00020000	G2	en-US
020781	ok	7.92E+26	ffffffff,ffffffff,ffffffff,00020000	G3	invariant
020782	ok	7.92E+26	ffffffff,ffffffff,ffffffff,00020000	G3	en-US
020783	ok	7.923E+26	ffffffff,ffffffff,ffffffff,00020000	G4	invariant
020784	ok	7.923E+26	ffffffff,ffffffff,ffffffff,00020000	G4	en-US
020785	ok	7.9228E+26	ffffffff,ffffffff,ffffffff,00020000	G5	invariant
020786	ok	7.9228E+26	ffffffff,ffffffff,ffffffff,00020000	G5	en-US
020787	ok	7.92282E+26	ffffffff,ffffffff,ffffffff,00020000	G6	invariant
020788	ok	7.92282E+26	ffffffff,ffffffff,ffffffff,00020000	G6	en-US
020789	ok	7.922816E+26	ffffffff,ffffffff,ffffffff,00020000	G7	invariant
020790	ok	7.922816E+26	ffffffff,ffffffff,ffffffff,00020000	G7	en-US
020791	ok	7.9228163E+26	ffffffff,ffffffff,ffffffff,00020000	G8	invariant
020792	ok	7.9228163E+26	ffffffff,ffffffff,ffffffff,00020000	G8	en-US
020793	ok	7.92281625E+26	ffffffff,ffffffff,ffffffff,00020000	G9	invariant
020794	ok	7.92281625E+26	ffffffff,ffffffff,ffffffff,00020000	G9	en-US
020795	ok	7.92281625142643E+26	ffffffff,ffffffff,ffffffff,00020000	G15	invariant
020796	ok	7.92281625142643E+26	ffffffff,ffffffff,ffffffff,00020000	G15	en-US
020797	ok	792281625142643375935439503.4	ffffffff,ffffffff,ffffffff,00020000	G28	invariant
020798	ok	792281625142643375935439503.4	ffffffff,ffffffff,ffffffff,00020000	G28	en-US
020799	ok	792281625142643375935439503.35	ffffffff,ffffffff,ffffffff,00020000	G30	invariant
020800	ok	792281625142643375935439503.35	ffffffff,ffffffff,ffffffff,00020000	G30	en-US
020801	ok	792281625142643375935439503.35	ffffffff,ffffffff,ffffffff,00020000	g	invariant
020802	ok	792281625142643375935439503.35	ffffffff,ffffffff,ffffffff,00020000	g	en-US
020803	ok	792281625142643375935439503.35	ffffffff,ffffffff,ffffffff,00020000	g0	invariant
020804	ok	792281625142643375935439503.35	ffffffff,ffffffff,ffffffff,00020000	g0	en-US
020805	ok	8e+26	ffffffff,ffffffff,ffffffff,00020000	g1	invariant
020806	ok	8e+26	ffffffff,ffffffff,ffffffff,00020000	g1	en-US
020807	ok	7.9e+26	ffffffff,ffffffff,ffffffff,00020000	g2	invariant
020808	ok	7.9e+26	ffffffff,ffffffff,ffffffff,00020000	g2	en-US
020809	ok	7.92e+26	ffffffff,ffffffff,ffffffff,00020000	g3	invariant
020810	ok	7.92e+26	ffffffff,ffffffff,ffffffff,00020000	g3	en-US
020811	ok	7.923e+26	ffffffff,ffffffff,ffffffff,00020000	g4	invariant
020812	ok	7.923e+26	ffffffff,ffffffff,ffffffff,00020000	g4	en-US
020813	ok	7.9228e+26	ffffffff,ffffffff,ffffffff,00020000	g5	invariant
020814	ok	7.9228e+26	ffffffff,ffffffff,ffffffff,00020000	g5	en-US
020815	ok	7.92282e+26	ffffffff,ffffffff,ffffffff,00020000	g6	invariant
020816	ok	7.92282e+26	ffffffff,ffffffff,ffffffff,00020000	g6	en-US
020817	ok	7.922816e+26	ffffffff,ffffffff,ffffffff,00020000	g7	invariant
020818	ok	7.922816e+26	ffffffff,ffffffff,ffffffff,00020000	g7	en-US
020819	ok	7.9228163e+26	ffffffff,ffffffff,ffffffff,00020000	g8	invariant
020820	ok	7.9228163e+26	ffffffff,ffffffff,ffffffff,00020000	g8	en-US
020821	ok	7.92281625e+26	ffffffff,ffffffff,ffffffff,00020000	g9	invariant
020822	ok	7.92281625e+26	ffffffff,ffffffff,ffffffff,00020000	g9	en-US
020823	ok	7.92281625142643e+26	ffffffff,ffffffff,ffffffff,00020000	g15	invariant
020824	ok	7.92281625142643e+26	ffffffff,ffffffff,ffffffff,00020000	g15	en-US
020825	ok	792281625142643375935439503.4	ffffffff,ffffffff,ffffffff,00020000	g28	invariant
020826	ok	792281625142643375935439503.4	ffffffff,ffffffff,ffffffff,00020000	g28	en-US
020827	ok	792281625142643375935439503.35	ffffffff,ffffffff,ffffffff,00020000	g30	invariant
020828	ok	792281625142643375935439503.35	ffffffff,ffffffff,ffffffff,00020000	g30	en-US
020829	ok	792,281,625,142,643,375,935,439,503.35	ffffffff,ffffffff,ffffffff,00020000	N	invariant
020830	ok	792,281,625,142,643,375,935,439,503.350	ffffffff,ffffffff,ffffffff,00020000	N	en-US
020831	ok	792,281,625,142,643,375,935,439,503	ffffffff,ffffffff,ffffffff,00020000	N0	invariant
020832	ok	792,281,625,142,643,375,935,439,503	ffffffff,ffffffff,ffffffff,00020000	N0	en-US
020833	ok	792,281,625,142,643,375,935,439,503.4	ffffffff,ffffffff,ffffffff,00020000	N1	invariant
020834	ok	792,281,625,142,643,375,935,439,503.4	ffffffff,ffffffff,ffffffff,00020000	N1	en-US
020835	ok	792,281,625,142,643,375,935,439,503.35	ffffffff,ffffffff,ffffffff,00020000	N2	invariant
020836	ok	792,281,625,142,643,375,935,439,503.35	ffffffff,ffffffff,ffffffff,00020000	N2	en-US
020837	ok	792,281,625,142,643,375,935,439,503.350	ffffffff,ffffffff,ffffffff,00020000	N3	invariant
020838	ok	792,281,625,142,643,375,935,439,503.350	ffffffff,ffffffff,ffffffff,00020000	N3	en-US
020839	ok	792,281,625,142,643,375,935,439,503.3500	ffffffff,ffffffff,ffffffff,00020000	N4	invariant
020840	ok	792,281,625,142,643,375,935,439,503.3500	ffffffff,ffffffff,ffffffff,00020000	N4	en-US
020841	ok	792,281,625,142,643,375,935,439,503.35000	ffffffff,ffffffff,ffffffff,00020000	N5	invariant
020842	ok	792,281,625,142,643,375,935,439,503.35000	ffffffff,ffffffff,ffffffff,00020000	N5	en-US
020843	ok	792,281,625,142,643,375,935,439,503.350000	ffffffff,ffffffff,ffffffff,00020000	N6	invariant
020844	ok	792,281,625,142,643,375,935,439,503.350000	ffffffff,ffffffff,ffffffff,00020000	N6	en-US
020845	ok	792,281,625,142,643,375,935,439,503.3500000	ffffffff,ffffffff,ffffffff,00020000	N7	invariant
020846	ok	792,281,625,142,643,375,935,439,503.3500000	ffffffff,ffffffff,ffffffff,00020000	N7	en-US
020847	ok	792,281,625,142,643,375,935,439,503.35000000	ffffffff,ffffffff,ffffffff,00020000	N8	invariant
020848	ok	792,281,625,142,643,375,935,439,503.35000000	ffffffff,ffffffff,ffffffff,00020000	N8	en-US
020849	ok	792,281,625,142,643,375,935,439,503.350000000	ffffffff,ffffffff,ffffffff,00020000	N9	invariant
020850	ok	792,281,625,142,643,375,935,439,503.350000000	ffffffff,ffffffff,ffffffff,00020000	N9	en-US
020851	ok	792,281,625,142,643,375,935,439,503.350000000000000	ffffffff,ffffffff,ffffffff,00020000	N15	invariant
020852	ok	792,281,625,142,643,375,935,439,503.350000000000000	ffffffff,ffffffff,ffffffff,00020000	N15	en-US
020853	ok	792,281,625,142,643,375,935,439,503.3500000000000000000000000000	ffffffff,ffffffff,ffffffff,00020000	N28	invariant
020854	ok	792,281,625,142,643,375,935,439,503.3500000000000000000000000000	ffffffff,ffffffff,ffffffff,00020000	N28	en-US
020855	ok	792,281,625,142,643,375,935,439,503.350000000000000000000000000000	ffffffff,ffffffff,ffffffff,00020000	N30	invariant
020856	ok	792,281,625,142,643,375,935,439,503.350000000000000000000000000000	ffffffff,ffffffff,ffffffff,00020000	N30	en-US
020857	ok	792,281,625,142,643,375,935,439,503.35	ffffffff,ffffffff,ffffffff,00020000	n	invariant
020858	ok	792,281,625,142,643,375,935,439,503.350	ffffffff,ffffffff,ffffffff,00020000	n	en-US
020859	ok	792,281,625,142,643,375,935,439,503	ffffffff,ffffffff,ffffffff,00020000	n0	invariant
020860	ok	792,281,625,142,643,375,935,439,503	ffffffff,ffffffff,ffffffff,00020000	n0	en-US
020861	ok	792,281,625,142,643,375,935,439,503.4	ffffffff,ffffffff,ffffffff,00020000	n1	invariant
020862	ok	792,281,625,142,643,375,935,439,503.4	ffffffff,ffffffff,ffffffff,00020000	n1	en-US
020863	ok	792,281,625,142,643,375,935,439,503.35	ffffffff,ffffffff,ffffffff,00020000	n2	invariant
020864	ok	792,281,625,142,643,375,935,439,503.35	ffffffff,ffffffff,ffffffff,00020000	n2	en-US
020865	ok	792,281,625,142,643,375,935,439,503.350	ffffffff,ffffffff,ffffffff,00020000	n3	invariant
020866	ok	792,281,625,142,643,375,935,439,503.350	ffffffff,ffffffff,ffffffff,00020000	n3	en-US
020867	ok	792,281,625,142,643,375,935,439,503.3500	ffffffff,ffffffff,ffffffff,00020000	n4	invariant
020868	ok	792,281,625,142,643,375,935,439,503.3500	ffffffff,ffffffff,ffffffff,00020000	n4	en-US
020869	ok	792,281,625,142,643,375,935,439,503.35000	ffffffff,ffffffff,ffffffff,00020000	n5	invariant
020870	ok	792,281,625,142,643,375,935,439,503.35000	ffffffff,ffffffff,ffffffff,00020000	n5	en-US
020871	ok	792,281,625,142,643,375,935,439,503.350000	ffffffff,ffffffff,ffffffff,00020000	n6	invariant
020872	ok	792,281,625,142,643,375,935,439,503.350000	ffffffff,ffffffff,ffffffff,00020000	n6	en-US
020873	ok	792,281,625,142,643,375,935,439,503.3500000	ffffffff,ffffffff,ffffffff,00020000	n7	invariant
020874	ok	792,281,625,142,643,375,935,439,503.3500000	ffffffff,ffffffff,ffffffff,00020000	n7	en-US
020875	ok	792,281,625,142,643,375,935,439,503.35000000	ffffffff,ffffffff,ffffffff,00020000	n8	invariant
020876	ok	792,281,625,142,643,375,935,439,503.35000000	ffffffff,ffffffff,ffffffff,00020000	n8	en-US
020877	ok	792,281,625,142,643,375,935,439,503.350000000	ffffffff,ffffffff,ffffffff,00020000	n9	invariant
020878	ok	792,281,625,142,643,375,935,439,503.350000000	ffffffff,ffffffff,ffffffff,00020000	n9	en-US
020879	ok	792,281,625,142,643,375,935,439,503.350000000000000	ffffffff,ffffffff,ffffffff,00020000	n15	invariant
020880	ok	792,281,625,142,643,375,935,439,503.350000000000000	ffffffff,ffffffff,ffffffff,00020000	n15	en-US
020881	ok	792,281,625,142,643,375,935,439,503.3500000000000000000000000000	ffffffff,ffffffff,ffffffff,00020000	n28	invariant
020882	ok	792,281,625,142,643,375,935,439,503.3500000000000000000000000000	ffffffff,ffffffff,ffffffff,00020000	n28	en-US
020883	ok	792,281,625,142,643,375,935,439,503.350000000000000000000000000000	ffffffff,ffffffff,ffffffff,00020000	n30	invariant
020884	ok	792,281,625,142,643,375,935,439,503.350000000000000000000000000000	ffffffff,ffffffff,ffffffff,00020000	n30	en-US
020885	ok	79,228,162,514,264,337,593,543,950,335.00 %	ffffffff,ffffffff,ffffffff,00020000	P	invariant
020886	ok	79,228,162,514,264,337,593,543,950,335.000%	ffffffff,ffffffff,ffffffff,00020000	P	en-US
020887	ok	79,228,162,514,264,337,593,543,950,335 %	ffffffff,ffffffff,ffffffff,00020000	P0	invariant
020888	ok	79,228,162,514,264,337,593,543,950,335%	ffffffff,ffffffff,ffffffff,00020000	P0	en-US
020889	ok	79,228,162,514,264,337,593,543,950,335.0 %	ffffffff,ffffffff,ffffffff,00020000	P1	invariant
020890	ok	79,228,162,514,264,337,593,543,950,335.0%	ffffffff,ffffffff,ffffffff,00020000	P1	en-US
020891	ok	79,228,162,514,264,337,593,543,950,335.00 %	ffffffff,ffffffff,ffffffff,00020000	P2	invariant
020892	ok	79,228,162,514,264,337,593,543,950,335.00%	ffffffff,ffffffff,ffffffff,00020000	P2	en-US
020893	ok	79,228,162,514,264,337,593,543,950,335.000 %	ffffffff,ffffffff,ffffffff,00020000	P3	invariant
020894	ok	79,228,162,514,264,337,593,543,950,335.000%	ffffffff,ffffffff,ffffffff,00020000	P3	en-US
020895	ok	79,228,162,514,264,337,593,543,950,335.0000 %	ffffffff,ffffffff,ffffffff,00020000	P4	invariant
020896	ok	79,228,162,514,264,337,593,543,950,335.0000%	ffffffff,ffffffff,ffffffff,00020000	P4	en-US
020897	ok	79,228,162,514,264,337,593,543,950,335.00000 %	ffffffff,ffffffff,ffffffff,00020000	P5	invariant
020898	ok	79,228,162,514,264,337,593,543,950,335.00000%	ffffffff,ffffffff,ffffffff,00020000	P5	en-US
020899	ok	79,228,162,514,264,337,593,543,950,335.000000 %	ffffffff,ffffffff,ffffffff,00020000	P6	invariant
020900	ok	79,228,162,514,264,337,593,543,950,335.000000%	ffffffff,ffffffff,ffffffff,00020000	P6	en-US
020901	ok	79,228,162,514,264,337,593,543,950,335.0000000 %	ffffffff,ffffffff,ffffffff,00020000	P7	invariant
020902	ok	79,228,162,514,264,337,593,543,950,335.0000000%	ffffffff,ffffffff,ffffffff,00020000	P7	en-US
020903	ok	79,228,162,514,264,337,593,543,950,335.00000000 %	ffffffff,ffffffff,ffffffff,00020000	P8	invariant
020904	ok	79,228,162,514,264,337,593,543,950,335.00000000%	ffffffff,ffffffff,ffffffff,00020000	P8	en-US
020905	ok	79,228,162,514,264,337,593,543,950,335.000000000 %	ffffffff,ffffffff,ffffffff,00020000	P9	invariant
020906	ok	79,228,162,514,264,337,593,543,950,335.000000000%	ffffffff,ffffffff,ffffffff,00020000	P9	en-US
020907	ok	79,228,162,514,264,337,593,543,950,335.000000000000000 %	ffffffff,ffffffff,ffffffff,00020000	P15	invariant
020908	ok	79,228,162,514,264,337,593,543,950,335.000000000000000%	ffffffff,ffffffff,ffffffff,00020000	P15	en-US
020909	ok	79,228,162,514,264,337,593,543,950,335.0000000000000000000000000000 %	ffffffff,ffffffff,ffffffff,00020000	P28	invariant
020910	ok	79,228,162,514,264,337,593,543,950,335.0000000000000000000000000000%	ffffffff,ffffffff,ffffffff,00020000	P28	en-US
020911	ok	79,228,162,514,264,337,593,543,950,335.000000000000000000000000000000 %	ffffffff,ffffffff,ffffffff,00020000	P30	invariant
020912	ok	79,228,162,514,264,337,593,543,950,335.000000000000000000000000000000%	ffffffff,ffffffff,ffffffff,00020000	P30	en-US
020913	ok	79,228,162,514,264,337,593,543,950,335.00 %	ffffffff,ffffffff,ffffffff,00020000	p	invariant
020914	ok	79,228,162,514,264,337,593,543,950,335.000%	ffffffff,ffffffff,ffffffff,00020000	p	en-US
020915	ok	79,228,162,514,264,337,593,543,950,335 %	ffffffff,ffffffff,ffffffff,00020000	p0	invariant
020916	ok	79,228,162,514,264,337,593,543,950,335%	ffffffff,ffffffff,ffffffff,00020000	p0	en-US
020917	ok	79,228,162,514,264,337,593,543,950,335.0 %	ffffffff,ffffffff,ffffffff,00020000	p1	invariant
020918	ok	79,228,162,514,264,337,593,543,950,335.0%	ffffffff,ffffffff,ffffffff,00020000	p1	en-US
020919	ok	79,228,162,514,264,337,593,543,950,335.00 %	ffffffff,ffffffff,ffffffff,00020000	p2	invariant
020920	ok	79,228,162,514,264,337,593,543,950,335.00%	ffffffff,ffffffff,ffffffff,00020000	p2	en-US
020921	ok	79,228,162,514,264,337,593,543,950,335.000 %	ffffffff,ffffffff,ffffffff,00020000	p3	invariant
