# generated by testdata/gen -- do not edit; run `make testdata`
# id	outcome	result	a	format	culture
004295	ok	0	00000000,00000000,00000000,80070000	0	invariant
004296	ok	0	00000000,00000000,00000000,80070000	0	en-US
004297	ok	0.0	00000000,00000000,00000000,80070000	0.0	invariant
004298	ok	0.0	00000000,00000000,00000000,80070000	0.0	en-US
004299	ok	0.00	00000000,00000000,00000000,80070000	0.00	invariant
004300	ok	0.00	00000000,00000000,00000000,80070000	0.00	en-US
004301	ok	\e	00000000,00000000,00000000,80070000	#.##	invariant
004302	ok	\e	00000000,00000000,00000000,80070000	#.##	en-US
004303	ok	.00	00000000,00000000,00000000,80070000	#.00	invariant
004304	ok	.00	00000000,00000000,00000000,80070000	#.00	en-US
004305	ok	0	00000000,00000000,00000000,80070000	0.###	invariant
004306	ok	0	00000000,00000000,00000000,80070000	0.###	en-US
004307	ok	\e	00000000,00000000,00000000,80070000	#,#	invariant
004308	ok	\e	00000000,00000000,00000000,80070000	#,#	en-US
004309	ok	0	00000000,00000000,00000000,80070000	#,##0	invariant
004310	ok	0	00000000,00000000,00000000,80070000	#,##0	en-US
004311	ok	0.00	00000000,00000000,00000000,80070000	#,##0.00	invariant
004312	ok	0.00	00000000,00000000,00000000,80070000	#,##0.00	en-US
004313	ok	\e	00000000,00000000,00000000,80070000	#,,	invariant
004314	ok	\e	00000000,00000000,00000000,80070000	#,,	en-US
004315	ok	0	00000000,00000000,00000000,80070000	#,##0,,	invariant
004316	ok	0	00000000,00000000,00000000,80070000	#,##0,,	en-US
004317	ok	0%	00000000,00000000,00000000,80070000	0%	invariant
004318	ok	0%	00000000,00000000,00000000,80070000	0%	en-US
004319	ok	%	00000000,00000000,00000000,80070000	#.##%	invariant
004320	ok	%	00000000,00000000,00000000,80070000	#.##%	en-US
004321	ok	0.0%	00000000,00000000,00000000,80070000	0.0%	invariant
004322	ok	0.0%	00000000,00000000,00000000,80070000	0.0%	en-US
004323	ok	00000	00000000,00000000,00000000,80070000	00000	invariant
004324	ok	00000	00000000,00000000,00000000,80070000	00000	en-US
004325	ok	00	00000000,00000000,00000000,80070000	###00.##	invariant
004326	ok	00	00000000,00000000,00000000,80070000	###00.##	en-US
004327	ok	\e	00000000,00000000,00000000,80070000	.##	invariant
004328	ok	\e	00000000,00000000,00000000,80070000	.##	en-US
004329	ok	\e	00000000,00000000,00000000,80070000	#.	invariant
004330	ok	\e	00000000,00000000,00000000,80070000	#.	en-US
004331	ok	0.0E+0	00000000,00000000,00000000,80070000	0.0E+0	invariant
004332	ok	0.0E+0	00000000,00000000,00000000,80070000	0.0E+0	en-US
004333	ok	0.0E0	00000000,00000000,00000000,80070000	0.0E-0	invariant
004334	ok	0.0E0	00000000,00000000,00000000,80070000	0.0E-0	en-US
004335	ok	0E+00	00000000,00000000,00000000,80070000	#.##E+00	invariant
004336	ok	0E+00	00000000,00000000,00000000,80070000	#.##E+00	en-US
004337	ok	0E0	00000000,00000000,00000000,80070000	0E0	invariant
004338	ok	0E0	00000000,00000000,00000000,80070000	0E0	en-US
004339	ok	0	00000000,00000000,00000000,80070000	0;(0)	invariant
004340	ok	0	00000000,00000000,00000000,80070000	0;(0)	en-US
004341	ok	zero	00000000,00000000,00000000,80070000	0;(0);zero	invariant
004342	ok	zero	00000000,00000000,00000000,80070000	0;(0);zero	en-US
004343	ok	-	00000000,00000000,00000000,80070000	#,##0.00;(#,##0.00);-	invariant
004344	ok	-	00000000,00000000,00000000,80070000	#,##0.00;(#,##0.00);-	en-US
004345	ok	#0	00000000,00000000,00000000,80070000	\\#0	invariant
004346	ok	#0	00000000,00000000,00000000,80070000	\\#0	en-US
004347	ok	lit0	00000000,00000000,00000000,80070000	'lit'0	invariant
004348	ok	lit0	00000000,00000000,00000000,80070000	'lit'0	en-US
004349	ok	q0	00000000,00000000,00000000,80070000	"q"0	invariant
004350	ok	q0	00000000,00000000,00000000,80070000	"q"0	en-US
004351	ok	0x	00000000,00000000,00000000,80070000	0'x'	invariant
004352	ok	0x	00000000,00000000,00000000,80070000	0'x'	en-US
004353	ok	0 units	00000000,00000000,00000000,80070000	0 'units'	invariant
004354	ok	0 units	00000000,00000000,00000000,80070000	0 'units'	en-US
004355	ok	0.00 %	00000000,00000000,00000000,80070000	0.00 %	invariant
004356	ok	0.00 %	00000000,00000000,00000000,80070000	0.00 %	en-US
004357	ok	$0.00	00000000,00000000,00000000,80070000	$#,##0.00	invariant
004358	ok	$0.00	00000000,00000000,00000000,80070000	$#,##0.00	en-US
004359	ok	0.00 EUR	00000000,00000000,00000000,80070000	#,##0.00 EUR	invariant
004360	ok	0.00 EUR	00000000,00000000,00000000,80070000	#,##0.00 EUR	en-US
004361	ok	0.0000000	00000000,00000000,00000000,80070000	\e	invariant
004362	ok	0.0000000	00000000,00000000,00000000,80070000	\e	en-US
004363	ok	abc	00000000,00000000,00000000,80070000	abc	invariant
004364	ok	abc	00000000,00000000,00000000,80070000	abc	en-US
004365	ok	0000000000000000000000000000000000	00000000,00000000,00000000,80070000	0000000000000000000000000000000000	invariant
004366	ok	0000000000000000000000000000000000	00000000,00000000,00000000,80070000	0000000000000000000000000000000000	en-US
004367	ok	7922816251426433759354	ffffffff,ffffffff,ffffffff,00070000	#	invariant
004368	ok	7922816251426433759354	ffffffff,ffffffff,ffffffff,00070000	#	en-US
004369	ok	7922816251426433759354	ffffffff,ffffffff,ffffffff,00070000	0	invariant
004370	ok	7922816251426433759354	ffffffff,ffffffff,ffffffff,00070000	0	en-US
004371	ok	7922816251426433759354.4	ffffffff,ffffffff,ffffffff,00070000	0.0	invariant
004372	ok	7922816251426433759354.4	ffffffff,ffffffff,ffffffff,00070000	0.0	en-US
004373	ok	7922816251426433759354.40	ffffffff,ffffffff,ffffffff,00070000	0.00	invariant
004374	ok	7922816251426433759354.40	ffffffff,ffffffff,ffffffff,00070000	0.00	en-US
004375	ok	7922816251426433759354.4	ffffffff,ffffffff,ffffffff,00070000	#.##	invariant
004376	ok	7922816251426433759354.4	ffffffff,ffffffff,ffffffff,00070000	#.##	en-US
004377	ok	7922816251426433759354.40	ffffffff,ffffffff,ffffffff,00070000	#.00	invariant
004378	ok	7922816251426433759354.40	ffffffff,ffffffff,ffffffff,00070000	#.00	en-US
004379	ok	7922816251426433759354.395	ffffffff,ffffffff,ffffffff,00070000	0.###	invariant
004380	ok	7922816251426433759354.395	ffffffff,ffffffff,ffffffff,00070000	0.###	en-US
004381	ok	7,922,816,251,426,433,759,354	ffffffff,ffffffff,ffffffff,00070000	#,#	invariant
004382	ok	7,922,816,251,426,433,759,354	ffffffff,ffffffff,ffffffff,00070000	#,#	en-US
004383	ok	7,922,816,251,426,433,759,354	ffffffff,ffffffff,ffffffff,00070000	#,##0	invariant
004384	ok	7,922,816,251,426,433,759,354	ffffffff,ffffffff,ffffffff,00070000	#,##0	en-US
004385	ok	7,922,816,251,426,433,759,354.40	ffffffff,ffffffff,ffffffff,00070000	#,##0.00	invariant
004386	ok	7,922,816,251,426,433,759,354.40	ffffffff,ffffffff,ffffffff,00070000	#,##0.00	en-US
004387	ok	7922816251426434	ffffffff,ffffffff,ffffffff,00070000	#,,	invariant
004388	ok	7922816251426434	ffffffff,ffffffff,ffffffff,00070000	#,,	en-US
004389	ok	7,922,816,251,426,434	ffffffff,ffffffff,ffffffff,00070000	#,##0,,	invariant
004390	ok	7,922,816,251,426,434	ffffffff,ffffffff,ffffffff,00070000	#,##0,,	en-US
004391	ok	792281625142643375935440%	ffffffff,ffffffff,ffffffff,00070000	0%	invariant
004392	ok	792281625142643375935440%	ffffffff,ffffffff,ffffffff,00070000	0%	en-US
004393	ok	792281625142643375935439.5%	ffffffff,ffffffff,ffffffff,00070000	#.##%	invariant
004394	ok	792281625142643375935439.5%	ffffffff,ffffffff,ffffffff,00070000	#.##%	en-US
004395	ok	792281625142643375935439.5%	ffffffff,ffffffff,ffffffff,00070000	0.0%	invariant
004396	ok	792281625142643375935439.5%	ffffffff,ffffffff,ffffffff,00070000	0.0%	en-US
004397	ok	7922816251426433759354	ffffffff,ffffffff,ffffffff,00070000	00000	invariant
004398	ok	7922816251426433759354	ffffffff,ffffffff,ffffffff,00070000	00000	en-US
004399	ok	7922816251426433759354.4	ffffffff,ffffffff,ffffffff,00070000	###00.##	invariant
004400	ok	7922816251426433759354.4	ffffffff,ffffffff,ffffffff,00070000	###00.##	en-US
004401	ok	7922816251426433759354.4	ffffffff,ffffffff,ffffffff,00070000	.##	invariant
004402	ok	7922816251426433759354.4	ffffffff,ffffffff,ffffffff,00070000	.##	en-US
004403	ok	7922816251426433759354	ffffffff,ffffffff,ffffffff,00070000	#.	invariant
004404	ok	7922816251426433759354	ffffffff,ffffffff,ffffffff,00070000	#.	en-US
004405	ok	7.9E+21	ffffffff,ffffffff,ffffffff,00070000	0.0E+0	invariant
004406	ok	7.9E+21	ffffffff,ffffffff,ffffffff,00070000	0.0E+0	en-US
004407	ok	7.9E21	ffffffff,ffffffff,ffffffff,00070000	0.0E-0	invariant
004408	ok	7.9E21	ffffffff,ffffffff,ffffffff,00070000	0.0E-0	en-US
004409	ok	7.92E+21	ffffffff,ffffffff,ffffffff,00070000	#.##E+00	invariant
004410	ok	7.92E+21	ffffffff,ffffffff,ffffffff,00070000	#.##E+00	en-US
004411	ok	8E21	ffffffff,ffffffff,ffffffff,00070000	0E0	invariant
004412	ok	8E21	ffffffff,ffffffff,ffffffff,00070000	0E0	en-US
004413	ok	7922816251426433759354	ffffffff,ffffffff,ffffffff,00070000	0;(0)	invariant
004414	ok	7922816251426433759354	ffffffff,ffffffff,ffffffff,00070000	0;(0)	en-US
004415	ok	7922816251426433759354	ffffffff,ffffffff,ffffffff,00070000	0;(0);zero	invariant
004416	ok	7922816251426433759354	ffffffff,ffffffff,ffffffff,00070000	0;(0);zero	en-US
004417	ok	7,922,816,251,426,433,759,354.40	ffffffff,ffffffff,ffffffff,00070000	#,##0.00;(#,##0.00);-	invariant
004418	ok	7,922,816,251,426,433,759,354.40	ffffffff,ffffffff,ffffffff,00070000	#,##0.00;(#,##0.00);-	en-US
004419	ok	#7922816251426433759354	ffffffff,ffffffff,ffffffff,00070000	\\#0	invariant
004420	ok	#7922816251426433759354	ffffffff,ffffffff,ffffffff,00070000	\\#0	en-US
004421	ok	lit7922816251426433759354	ffffffff,ffffffff,ffffffff,00070000	'lit'0	invariant
004422	ok	lit7922816251426433759354	ffffffff,ffffffff,ffffffff,00070000	'lit'0	en-US
004423	ok	q7922816251426433759354	ffffffff,ffffffff,ffffffff,00070000	"q"0	invariant
004424	ok	q7922816251426433759354	ffffffff,ffffffff,ffffffff,00070000	"q"0	en-US
004425	ok	7922816251426433759354x	ffffffff,ffffffff,ffffffff,00070000	0'x'	invariant
004426	ok	7922816251426433759354x	ffffffff,ffffffff,ffffffff,00070000	0'x'	en-US
004427	ok	7922816251426433759354 units	ffffffff,ffffffff,ffffffff,00070000	0 'units'	invariant
004428	ok	7922816251426433759354 units	ffffffff,ffffffff,ffffffff,00070000	0 'units'	en-US
004429	ok	792281625142643375935439.50 %	ffffffff,ffffffff,ffffffff,00070000	0.00 %	invariant
004430	ok	792281625142643375935439.50 %	ffffffff,ffffffff,ffffffff,00070000	0.00 %	en-US
004431	ok	$7,922,816,251,426,433,759,354.40	ffffffff,ffffffff,ffffffff,00070000	$#,##0.00	invariant
004432	ok	$7,922,816,251,426,433,759,354.40	ffffffff,ffffffff,ffffffff,00070000	$#,##0.00	en-US
004433	ok	7,922,816,251,426,433,759,354.40 EUR	ffffffff,ffffffff,ffffffff,00070000	#,##0.00 EUR	invariant
004434	ok	7,922,816,251,426,433,759,354.40 EUR	ffffffff,ffffffff,ffffffff,00070000	#,##0.00 EUR	en-US
004435	ok	7922816251426433759354.3950335	ffffffff,ffffffff,ffffffff,00070000	\e	invariant
004436	ok	7922816251426433759354.3950335	ffffffff,ffffffff,ffffffff,00070000	\e	en-US
004437	ok	abc	ffffffff,ffffffff,ffffffff,00070000	abc	invariant
004438	ok	abc	ffffffff,ffffffff,ffffffff,00070000	abc	en-US
004439	ok	0000000000007922816251426433759354	ffffffff,ffffffff,ffffffff,00070000	0000000000000000000000000000000000	invariant
004440	ok	0000000000007922816251426433759354	ffffffff,ffffffff,ffffffff,00070000	0000000000000000000000000000000000	en-US
004441	ok	\e	00000001,00000000,00000000,000e0000	#	invariant
004442	ok	\e	00000001,00000000,00000000,000e0000	#	en-US
004443	ok	0	00000001,00000000,00000000,000e0000	0	invariant
004444	ok	0	00000001,00000000,00000000,000e0000	0	en-US
004445	ok	0.0	00000001,00000000,00000000,000e0000	0.0	invariant
004446	ok	0.0	00000001,00000000,00000000,000e0000	0.0	en-US
004447	ok	0.00	00000001,00000000,00000000,000e0000	0.00	invariant
004448	ok	0.00	00000001,00000000,00000000,000e0000	0.00	en-US
004449	ok	\e	00000001,00000000,00000000,000e0000	#.##	invariant
004450	ok	\e	00000001,00000000,00000000,000e0000	#.##	en-US
004451	ok	.00	00000001,00000000,00000000,000e0000	#.00	invariant
004452	ok	.00	00000001,00000000,00000000,000e0000	#.00	en-US
004453	ok	0	00000001,00000000,00000000,000e0000	0.###	invariant
004454	ok	0	00000001,00000000,00000000,000e0000	0.###	en-US
004455	ok	\e	00000001,00000000,00000000,000e0000	#,#	invariant
004456	ok	\e	00000001,00000000,00000000,000e0000	#,#	en-US
004457	ok	0	00000001,00000000,00000000,000e0000	#,##0	invariant
004458	ok	0	00000001,00000000,00000000,000e0000	#,##0	en-US
004459	ok	0.00	00000001,00000000,00000000,000e0000	#,##0.00	invariant
004460	ok	0.00	00000001,00000000,00000000,000e0000	#,##0.00	en-US
004461	ok	\e	00000001,00000000,00000000,000e0000	#,,	invariant
004462	ok	\e	00000001,00000000,00000000,000e0000	#,,	en-US
004463	ok	0	00000001,00000000,00000000,000e0000	#,##0,,	invariant
004464	ok	0	00000001,00000000,00000000,000e0000	#,##0,,	en-US
004465	ok	0%	00000001,00000000,00000000,000e0000	0%	invariant
004466	ok	0%	00000001,00000000,00000000,000e0000	0%	en-US
004467	ok	%	00000001,00000000,00000000,000e0000	#.##%	invariant
004468	ok	%	00000001,00000000,00000000,000e0000	#.##%	en-US
004469	ok	0.0%	00000001,00000000,00000000,000e0000	0.0%	invariant
004470	ok	0.0%	00000001,00000000,00000000,000e0000	0.0%	en-US
004471	ok	00000	00000001,00000000,00000000,000e0000	00000	invariant
004472	ok	00000	00000001,00000000,00000000,000e0000	00000	en-US
004473	ok	00	00000001,00000000,00000000,000e0000	###00.##	invariant
004474	ok	00	00000001,00000000,00000000,000e0000	###00.##	en-US
004475	ok	\e	00000001,00000000,00000000,000e0000	.##	invariant
004476	ok	\e	00000001,00000000,00000000,000e0000	.##	en-US
004477	ok	\e	00000001,00000000,00000000,000e0000	#.	invariant
004478	ok	\e	00000001,00000000,00000000,000e0000	#.	en-US
004479	ok	1.0E-14	00000001,00000000,00000000,000e0000	0.0E+0	invariant
004480	ok	1.0E-14	00000001,00000000,00000000,000e0000	0.0E+0	en-US
004481	ok	1.0E-14	00000001,00000000,00000000,000e0000	0.0E-0	invariant
004482	ok	1.0E-14	00000001,00000000,00000000,000e0000	0.0E-0	en-US
004483	ok	1E-14	00000001,00000000,00000000,000e0000	#.##E+00	invariant
004484	ok	1E-14	00000001,00000000,00000000,000e0000	#.##E+00	en-US
004485	ok	1E-14	00000001,00000000,00000000,000e0000	0E0	invariant
004486	ok	1E-14	00000001,00000000,00000000,000e0000	0E0	en-US
004487	ok	0	00000001,00000000,00000000,000e0000	0;(0)	invariant
004488	ok	0	00000001,00000000,00000000,000e0000	0;(0)	en-US
004489	ok	zero	00000001,00000000,00000000,000e0000	0;(0);zero	invariant
004490	ok	zero	00000001,00000000,00000000,000e0000	0;(0);zero	en-US
004491	ok	-	00000001,00000000,00000000,000e0000	#,##0.00;(#,##0.00);-	invariant
004492	ok	-	00000001,00000000,00000000,000e0000	#,##0.00;(#,##0.00);-	en-US
004493	ok	#0	00000001,00000000,00000000,000e0000	\\#0	invariant
004494	ok	#0	00000001,00000000,00000000,000e0000	\\#0	en-US
004495	ok	lit0	00000001,00000000,00000000,000e0000	'lit'0	invariant
004496	ok	lit0	00000001,00000000,00000000,000e0000	'lit'0	en-US
004497	ok	q0	00000001,00000000,00000000,000e0000	"q"0	invariant
004498	ok	q0	00000001,00000000,00000000,000e0000	"q"0	en-US
004499	ok	0x	00000001,00000000,00000000,000e0000	0'x'	invariant
004500	ok	0x	00000001,00000000,00000000,000e0000	0'x'	en-US
004501	ok	0 units	00000001,00000000,00000000,000e0000	0 'units'	invariant
004502	ok	0 units	00000001,00000000,00000000,000e0000	0 'units'	en-US
004503	ok	0.00 %	00000001,00000000,00000000,000e0000	0.00 %	invariant
004504	ok	0.00 %	00000001,00000000,00000000,000e0000	0.00 %	en-US
004505	ok	$0.00	00000001,00000000,00000000,000e0000	$#,##0.00	invariant
004506	ok	$0.00	00000001,00000000,00000000,000e0000	$#,##0.00	en-US
004507	ok	0.00 EUR	00000001,00000000,00000000,000e0000	#,##0.00 EUR	invariant
004508	ok	0.00 EUR	00000001,00000000,00000000,000e0000	#,##0.00 EUR	en-US
004509	ok	0.00000000000001	00000001,00000000,00000000,000e0000	\e	invariant
004510	ok	0.00000000000001	00000001,00000000,00000000,000e0000	\e	en-US
004511	ok	abc	00000001,00000000,00000000,000e0000	abc	invariant
004512	ok	abc	00000001,00000000,00000000,000e0000	abc	en-US
004513	ok	0000000000000000000000000000000000	00000001,00000000,00000000,000e0000	0000000000000000000000000000000000	invariant
004514	ok	0000000000000000000000000000000000	00000001,00000000,00000000,000e0000	0000000000000000000000000000000000	en-US
004515	ok	\e	00000001,00000000,00000000,800e0000	#	invariant
004516	ok	\e	00000001,00000000,00000000,800e0000	#	en-US
004517	ok	0	00000001,00000000,00000000,800e0000	0	invariant
004518	ok	0	00000001,00000000,00000000,800e0000	0	en-US
004519	ok	0.0	00000001,00000000,00000000,800e0000	0.0	invariant
004520	ok	0.0	00000001,00000000,00000000,800e0000	0.0	en-US
004521	ok	0.00	00000001,00000000,00000000,800e0000	0.00	invariant
004522	ok	0.00	00000001,00000000,00000000,800e0000	0.00	en-US
004523	ok	\e	00000001,00000000,00000000,800e0000	#.##	invariant
004524	ok	\e	00000001,00000000,00000000,800e0000	#.##	en-US
004525	ok	.00	00000001,00000000,00000000,800e0000	#.00	invariant
004526	ok	.00	00000001,00000000,00000000,800e0000	#.00	en-US
004527	ok	0	00000001,00000000,00000000,800e0000	0.###	invariant
004528	ok	0	00000001,00000000,00000000,800e0000	0.###	en-US
004529	ok	\e	00000001,00000000,00000000,800e0000	#,#	invariant
004530	ok	\e	00000001,00000000,00000000,800e0000	#,#	en-US
004531	ok	0	00000001,00000000,00000000,800e0000	#,##0	invariant
004532	ok	0	00000001,00000000,00000000,800e0000	#,##0	en-US
004533	ok	0.00	00000001,00000000,00000000,800e0000	#,##0.00	invariant
004534	ok	0.00	00000001,00000000,00000000,800e0000	#,##0.00	en-US
004535	ok	\e	00000001,00000000,00000000,800e0000	#,,	invariant
004536	ok	\e	00000001,00000000,00000000,800e0000	#,,	en-US
004537	ok	0	00000001,00000000,00000000,800e0000	#,##0,,	invariant
004538	ok	0	00000001,00000000,00000000,800e0000	#,##0,,	en-US
004539	ok	0%	00000001,00000000,00000000,800e0000	0%	invariant
004540	ok	0%	00000001,00000000,00000000,800e0000	0%	en-US
004541	ok	%	00000001,00000000,00000000,800e0000	#.##%	invariant
004542	ok	%	00000001,00000000,00000000,800e0000	#.##%	en-US
004543	ok	0.0%	00000001,00000000,00000000,800e0000	0.0%	invariant
004544	ok	0.0%	00000001,00000000,00000000,800e0000	0.0%	en-US
004545	ok	00000	00000001,00000000,00000000,800e0000	00000	invariant
004546	ok	00000	00000001,00000000,00000000,800e0000	00000	en-US
004547	ok	00	00000001,00000000,00000000,800e0000	###00.##	invariant
004548	ok	00	00000001,00000000,00000000,800e0000	###00.##	en-US
004549	ok	\e	00000001,00000000,00000000,800e0000	.##	invariant
004550	ok	\e	00000001,00000000,00000000,800e0000	.##	en-US
004551	ok	\e	00000001,00000000,00000000,800e0000	#.	invariant
004552	ok	\e	00000001,00000000,00000000,800e0000	#.	en-US
004553	ok	-1.0E-14	00000001,00000000,00000000,800e0000	0.0E+0	invariant
004554	ok	-1.0E-14	00000001,00000000,00000000,800e0000	0.0E+0	en-US
004555	ok	-1.0E-14	00000001,00000000,00000000,800e0000	0.0E-0	invariant
004556	ok	-1.0E-14	00000001,00000000,00000000,800e0000	0.0E-0	en-US
004557	ok	-1E-14	00000001,00000000,00000000,800e0000	#.##E+00	invariant
004558	ok	-1E-14	00000001,00000000,00000000,800e0000	#.##E+00	en-US
004559	ok	-1E-14	00000001,00000000,00000000,800e0000	0E0	invariant
004560	ok	-1E-14	00000001,00000000,00000000,800e0000	0E0	en-US
004561	ok	0	00000001,00000000,00000000,800e0000	0;(0)	invariant
004562	ok	0	00000001,00000000,00000000,800e0000	0;(0)	en-US
004563	ok	zero	00000001,00000000,00000000,800e0000	0;(0);zero	invariant
004564	ok	zero	00000001,00000000,00000000,800e0000	0;(0);zero	en-US
004565	ok	-	00000001,00000000,00000000,800e0000	#,##0.00;(#,##0.00);-	invariant
004566	ok	-	00000001,00000000,00000000,800e0000	#,##0.00;(#,##0.00);-	en-US
004567	ok	#0	00000001,00000000,00000000,800e0000	\\#0	invariant
004568	ok	#0	00000001,00000000,00000000,800e0000	\\#0	en-US
004569	ok	lit0	00000001,00000000,00000000,800e0000	'lit'0	invariant
004570	ok	lit0	00000001,00000000,00000000,800e0000	'lit'0	en-US
004571	ok	q0	00000001,00000000,00000000,800e0000	"q"0	invariant
004572	ok	q0	00000001,00000000,00000000,800e0000	"q"0	en-US
004573	ok	0x	00000001,00000000,00000000,800e0000	0'x'	invariant
004574	ok	0x	00000001,00000000,00000000,800e0000	0'x'	en-US
004575	ok	0 units	00000001,00000000,00000000,800e0000	0 'units'	invariant
004576	ok	0 units	00000001,00000000,00000000,800e0000	0 'units'	en-US
004577	ok	0.00 %	00000001,00000000,00000000,800e0000	0.00 %	invariant
004578	ok	0.00 %	00000001,00000000,00000000,800e0000	0.00 %	en-US
004579	ok	$0.00	00000001,00000000,00000000,800e0000	$#,##0.00	invariant
004580	ok	$0.00	00000001,00000000,00000000,800e0000	$#,##0.00	en-US
004581	ok	0.00 EUR	00000001,00000000,00000000,800e0000	#,##0.00 EUR	invariant
004582	ok	0.00 EUR	00000001,00000000,00000000,800e0000	#,##0.00 EUR	en-US
004583	ok	-0.00000000000001	00000001,00000000,00000000,800e0000	\e	invariant
004584	ok	-0.00000000000001	00000001,00000000,00000000,800e0000	\e	en-US
004585	ok	abc	00000001,00000000,00000000,800e0000	abc	invariant
004586	ok	abc	00000001,00000000,00000000,800e0000	abc	en-US
004587	ok	0000000000000000000000000000000000	00000001,00000000,00000000,800e0000	0000000000000000000000000000000000	invariant
004588	ok	0000000000000000000000000000000000	00000001,00000000,00000000,800e0000	0000000000000000000000000000000000	en-US
004589	ok	\e	00000000,00000000,00000000,800e0000	#	invariant
004590	ok	\e	00000000,00000000,00000000,800e0000	#	en-US
004591	ok	0	00000000,00000000,00000000,800e0000	0	invariant
004592	ok	0	00000000,00000000,00000000,800e0000	0	en-US
004593	ok	0.0	00000000,00000000,00000000,800e0000	0.0	invariant
004594	ok	0.0	00000000,00000000,00000000,800e0000	0.0	en-US
004595	ok	0.00	00000000,00000000,00000000,800e0000	0.00	invariant
004596	ok	0.00	00000000,00000000,00000000,800e0000	0.00	en-US
004597	ok	\e	00000000,00000000,00000000,800e0000	#.##	invariant
004598	ok	\e	00000000,00000000,00000000,800e0000	#.##	en-US
004599	ok	.00	00000000,00000000,00000000,800e0000	#.00	invariant
004600	ok	.00	00000000,00000000,00000000,800e0000	#.00	en-US
004601	ok	0	00000000,00000000,00000000,800e0000	0.###	invariant
004602	ok	0	00000000,00000000,00000000,800e0000	0.###	en-US
004603	ok	\e	00000000,00000000,00000000,800e0000	#,#	invariant
004604	ok	\e	00000000,00000000,00000000,800e0000	#,#	en-US
004605	ok	0	00000000,00000000,00000000,800e0000	#,##0	invariant
004606	ok	0	00000000,00000000,00000000,800e0000	#,##0	en-US
004607	ok	0.00	00000000,00000000,00000000,800e0000	#,##0.00	invariant
004608	ok	0.00	00000000,00000000,00000000,800e0000	#,##0.00	en-US
004609	ok	\e	00000000,00000000,00000000,800e0000	#,,	invariant
004610	ok	\e	00000000,00000000,00000000,800e0000	#,,	en-US
004611	ok	0	00000000,00000000,00000000,800e0000	#,##0,,	invariant
004612	ok	0	00000000,00000000,00000000,800e0000	#,##0,,	en-US
004613	ok	0%	00000000,00000000,00000000,800e0000	0%	invariant
004614	ok	0%	00000000,00000000,00000000,800e0000	0%	en-US
004615	ok	%	00000000,00000000,00000000,800e0000	#.##%	invariant
004616	ok	%	00000000,00000000,00000000,800e0000	#.##%	en-US
004617	ok	0.0%	00000000,00000000,00000000,800e0000	0.0%	invariant
004618	ok	0.0%	00000000,00000000,00000000,800e0000	0.0%	en-US
004619	ok	00000	00000000,00000000,00000000,800e0000	00000	invariant
004620	ok	00000	00000000,00000000,00000000,800e0000	00000	en-US
004621	ok	00	00000000,00000000,00000000,800e0000	###00.##	invariant
004622	ok	00	00000000,00000000,00000000,800e0000	###00.##	en-US
004623	ok	\e	00000000,00000000,00000000,800e0000	.##	invariant
004624	ok	\e	00000000,00000000,00000000,800e0000	.##	en-US
004625	ok	\e	00000000,00000000,00000000,800e0000	#.	invariant
004626	ok	\e	00000000,00000000,00000000,800e0000	#.	en-US
004627	ok	0.0E+0	00000000,00000000,00000000,800e0000	0.0E+0	invariant
004628	ok	0.0E+0	00000000,00000000,00000000,800e0000	0.0E+0	en-US
004629	ok	0.0E0	00000000,00000000,00000000,800e0000	0.0E-0	invariant
004630	ok	0.0E0	00000000,00000000,00000000,800e0000	0.0E-0	en-US
004631	ok	0E+00	00000000,00000000,00000000,800e0000	#.##E+00	invariant
004632	ok	0E+00	00000000,00000000,00000000,800e0000	#.##E+00	en-US
004633	ok	0E0	00000000,00000000,00000000,800e0000	0E0	invariant
004634	ok	0E0	00000000,00000000,00000000,800e0000	0E0	en-US
004635	ok	0	00000000,00000000,00000000,800e0000	0;(0)	invariant
004636	ok	0	00000000,00000000,00000000,800e0000	0;(0)	en-US
004637	ok	zero	00000000,00000000,00000000,800e0000	0;(0);zero	invariant
004638	ok	zero	00000000,00000000,00000000,800e0000	0;(0);zero	en-US
004639	ok	-	00000000,00000000,00000000,800e0000	#,##0.00;(#,##0.00);-	invariant
004640	ok	-	00000000,00000000,00000000,800e0000	#,##0.00;(#,##0.00);-	en-US
004641	ok	#0	00000000,00000000,00000000,800e0000	\\#0	invariant
004642	ok	#0	00000000,00000000,00000000,800e0000	\\#0	en-US
004643	ok	lit0	00000000,00000000,00000000,800e0000	'lit'0	invariant
004644	ok	lit0	00000000,00000000,00000000,800e0000	'lit'0	en-US
004645	ok	q0	00000000,00000000,00000000,800e0000	"q"0	invariant
004646	ok	q0	00000000,00000000,00000000,800e0000	"q"0	en-US
004647	ok	0x	00000000,00000000,00000000,800e0000	0'x'	invariant
004648	ok	0x	00000000,00000000,00000000,800e0000	0'x'	en-US
004649	ok	0 units	00000000,00000000,00000000,800e0000	0 'units'	invariant
004650	ok	0 units	00000000,00000000,00000000,800e0000	0 'units'	en-US
004651	ok	0.00 %	00000000,00000000,00000000,800e0000	0.00 %	invariant
004652	ok	0.00 %	00000000,00000000,00000000,800e0000	0.00 %	en-US
004653	ok	$0.00	00000000,00000000,00000000,800e0000	$#,##0.00	invariant
004654	ok	$0.00	00000000,00000000,00000000,800e0000	$#,##0.00	en-US
